,city,price,bathrooms,bedrooms,livingArea,homeType,taxAssessedValue,Price/sqft,HasFlooring,HasHeating,HasCooling,HasGarageSpace,HasLaundary,HasFirePlace,HasPool,Employment,Schools,Crime
573,Danville,2380000,4,4,2706,SINGLE_FAMILY,1596862,879.5269771,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A-,B
574,Danville,1599888,2,3,1598,SINGLE_FAMILY,1130000,1001.181477,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A-,B
575,Danville,1795000,2,4,1772,SINGLE_FAMILY,445271,1012.979684,No,Yes,Yes,Yes,Yes,Yes,No,A+,A-,B
576,Danville,1449000,2,3,1738,SINGLE_FAMILY,659117,833.716916,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A-,B
577,Danville,2450000,4,4,3383,SINGLE_FAMILY,994223,724.2092817,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A-,B
578,Danville,1125000,2,2,1364,TOWNHOUSE,360844,824.7800587,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A-,B
579,Danville,2249800,3,4,3488,SINGLE_FAMILY,694299,645.0114679,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A-,B
580,Danville,4690000,7,5,6224,SINGLE_FAMILY,3390299,753.5347044,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A-,B
581,Danville,2575000,4,5,3263,SINGLE_FAMILY,1490044,789.151088,No,Yes,Yes,Yes,Yes,Yes,Yes,A+,A-,B
582,Danville,1995000,2,4,2222,SINGLE_FAMILY,562644,897.839784,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A-,B
583,Danville,1249000,2,3,1680,SINGLE_FAMILY,85075,743.452381,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A-,B
584,Danville,2498880,5,5,4351,SINGLE_FAMILY,1446676,574.3231441,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A-,B
585,Danville,2125000,2,3,1651,SINGLE_FAMILY,751164,1287.098728,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A-,B
586,Dublin,1774480,3,4,3009,SINGLE_FAMILY,,589.7241609,No,No,No,Yes,No,Yes,No,A+,A+,B+
587,Dublin,1396998,4,5,2738,CONDO,1024048,510.2257122,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A+,B+
588,Dublin,1199999,2,3,1116,SINGLE_FAMILY,839905,1075.267921,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A+,B+
589,Dublin,1471990,4,4,2376,SINGLE_FAMILY,,619.5244108,No,No,No,Yes,No,Yes,No,A+,A+,B+
590,Dublin,1725000,3,3,2089,SINGLE_FAMILY,946042,825.7539493,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A+,B+
591,Dublin,2549888,4,4,3627,SINGLE_FAMILY,1560600,703.029501,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A+,B+
592,Dublin,769000,2,2,963,TOWNHOUSE,747000,798.5462098,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A+,B+
593,Dublin,1649000,3,5,2487,SINGLE_FAMILY,826951,663.0478488,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A+,B+
594,Dublin,1399000,3,4,2009,SINGLE_FAMILY,649150,696.3663514,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A+,B+
595,Dublin,1780000,3,4,2366,SINGLE_FAMILY,786484,752.3245985,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A+,B+
596,Dublin,796643,3,2,1386,CONDO,533770,574.7784993,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A+,B+
597,Dublin,1159000,4,4,2383,CONDO,667211,486.3617289,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A+,B+
598,Dublin,1285880,4,4,2773,TOWNHOUSE,,463.7143887,No,No,No,Yes,No,Yes,No,A+,A+,B+
599,Dublin,1199000,2,3,1053,SINGLE_FAMILY,59145,1138.651472,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A+,B+
600,Dublin,1199880,4,4,2302,TOWNHOUSE,,521.2337098,No,No,No,Yes,No,Yes,No,A+,A+,B+
601,Dublin,1488880,4,4,2466,TOWNHOUSE,,603.7631792,No,No,No,Yes,No,Yes,No,A+,A+,B+
602,Dublin,1099000,3,3,1956,CONDO,,561.8609407,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A+,B+
603,Dublin,1675395,3,4,2681,SINGLE_FAMILY,,624.9142111,No,No,No,Yes,No,Yes,No,A+,A+,B+
604,Dublin,1469880,3,4,2384,TOWNHOUSE,,616.5604027,No,No,No,Yes,No,Yes,No,A+,A+,B+
605,Dublin,968880,2,3,1706,TOWNHOUSE,,567.9249707,No,No,No,Yes,No,Yes,No,A+,A+,B+
606,Dublin,1559880,4,5,2773,TOWNHOUSE,,562.5243419,No,No,No,Yes,No,Yes,No,A+,A+,B+
607,Dublin,1449000,2,4,2016,SINGLE_FAMILY,103914,718.75,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A+,B+
608,Dublin,799000,3,2,1428,CONDO,682230,559.5238095,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A+,B+
609,Dublin,1248000,4,3,2322,CONDO,891260,537.4677003,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A+,B+
610,Dublin,1349000,3,4,2079,SINGLE_FAMILY,1025407,648.8696489,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A+,B+
611,Dublin,1138880,4,3,2106,TOWNHOUSE,,540.7787274,No,No,No,Yes,No,Yes,No,A+,A+,B+
612,Dublin,1060880,3,3,1800,TOWNHOUSE,,589.3777778,No,No,No,Yes,No,Yes,No,A+,A+,B+
613,Dublin,1479000,3,3,1768,SINGLE_FAMILY,789051,836.5384615,Yes,Yes,Yes,Yes,Yes,Yes,No,A+,A+,B+
614,Dublin,1529880,4,5,2700,TOWNHOUSE,,566.6222222,No,No,No,Yes,No,Yes,No,A+,A+,B+
615,Dublin,1799000,3,4,2102,SINGLE_FAMILY,1016985,855.8515699,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A+,B+
616,Dublin,898888,3,3,1596,CONDO,607246,563.2130326,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A+,B+
617,Dublin,988880,3,3,1563,TOWNHOUSE,,632.6807422,No,No,No,Yes,No,Yes,No,A+,A+,B+
618,Dublin,999000,4,4,1848,TOWNHOUSE,880065,540.5844156,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A+,B+
619,Dublin,475000,1,1,722,CONDO,356931,657.8947368,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A+,B+
620,Dublin,2288000,3,5,3531,SINGLE_FAMILY,1043868,647.9750779,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A+,B+
621,Dublin,899900,3,3,1897,TOWNHOUSE,435138,474.3806009,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A+,B+
622,Dublin,1185000,4,4,2112,TOWNHOUSE,512061,561.0795455,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A+,B+
623,Dublin,999950,3,3,1770,CONDO,392348,564.9435028,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A+,B+
624,El Cerrito,1229000,2,3,1139,SINGLE_FAMILY,319448,1079.016681,Yes,Yes,Yes,Yes,Yes,Yes,Yes,B+,B,A
625,El Cerrito,1718000,3,3,2404,SINGLE_FAMILY,1428000,714.6422629,Yes,Yes,Yes,Yes,Yes,Yes,Yes,B+,B,A
626,El Cerrito,1195000,3,4,1300,SINGLE_FAMILY,1270000,919.2307692,Yes,Yes,Yes,Yes,No,Yes,No,B+,B,A
627,El Cerrito,1298000,2,4,2132,SINGLE_FAMILY,124558,608.8180113,Yes,Yes,Yes,Yes,Yes,Yes,Yes,B+,B,A
628,El Cerrito,1250000,2,4,2720,SINGLE_FAMILY,378465,459.5588235,Yes,Yes,Yes,Yes,Yes,Yes,Yes,B+,B,A
629,El Cerrito,1399888,2,3,1674,SINGLE_FAMILY,743878,836.2532855,Yes,Yes,Yes,Yes,Yes,Yes,Yes,B+,B,A
630,El Cerrito,849000,1,2,878,SINGLE_FAMILY,633797,966.9703872,Yes,Yes,Yes,Yes,Yes,Yes,Yes,B+,B,A
631,El Cerrito,1195000,2,3,2117,SINGLE_FAMILY,1185750,564.478035,Yes,Yes,Yes,Yes,Yes,Yes,Yes,B+,B,A
632,El Cerrito,2498000,3,6,4969,SINGLE_FAMILY,743910,502.7168444,Yes,Yes,Yes,Yes,Yes,Yes,Yes,B+,B,A
633,El Cerrito,849000,1,2,1274,SINGLE_FAMILY,736139,666.4050235,Yes,Yes,Yes,Yes,Yes,Yes,Yes,B+,B,A
634,El Cerrito,799000,1,2,1096,SINGLE_FAMILY,719449,729.0145985,Yes,Yes,Yes,Yes,Yes,Yes,Yes,B+,B,A
635,El Cerrito,699000,2,2,882,CONDO,394991,792.5170068,Yes,Yes,Yes,Yes,Yes,Yes,Yes,B+,B,A
636,El Cerrito,2298000,5,4,3446,SINGLE_FAMILY,1313575,666.8601277,Yes,Yes,Yes,Yes,Yes,Yes,Yes,B+,B,A
637,El Cerrito,2150000,4,4,3528,SINGLE_FAMILY,1674671,609.4104308,Yes,Yes,Yes,Yes,Yes,Yes,Yes,B+,B,A
638,El Cerrito,1495000,3,4,2660,SINGLE_FAMILY,1165415,562.0300752,Yes,Yes,Yes,Yes,Yes,Yes,Yes,B+,B,A
639,El Cerrito,1495000,3,3,1934,SINGLE_FAMILY,319285,773.0093071,Yes,Yes,Yes,Yes,Yes,Yes,Yes,B+,B,A
640,El Cerrito,949000,3,3,1711,MULTI_FAMILY,261425,554.6464056,Yes,Yes,Yes,Yes,No,Yes,No,B+,B,A
641,El Cerrito,599000,2,2,1144,TOWNHOUSE,536099,523.6013986,Yes,Yes,Yes,Yes,Yes,Yes,Yes,B+,B,A
642,El Cerrito,1288000,2,3,1850,SINGLE_FAMILY,619465,696.2162162,Yes,Yes,Yes,Yes,Yes,Yes,Yes,B+,B,A
643,El Cerrito,799000,2,2,922,SINGLE_FAMILY,488578,866.5943601,Yes,Yes,Yes,Yes,Yes,Yes,Yes,B+,B,A
644,El Cerrito,1195000,2,3,2202,MULTI_FAMILY,943018,542.688465,Yes,Yes,Yes,Yes,No,Yes,No,B+,B,A
645,El Cerrito,988000,2,6,1900,SINGLE_FAMILY,266467,520,Yes,Yes,Yes,Yes,Yes,Yes,Yes,B+,B,A
646,El Cerrito,895000,2,3,1262,CONDO,476081,709.1917591,Yes,Yes,Yes,Yes,Yes,Yes,Yes,B+,B,A
647,El Cerrito,875000,2,3,1320,SINGLE_FAMILY,250675,662.8787879,Yes,Yes,Yes,Yes,Yes,Yes,Yes,B+,B,A
648,El Cerrito,1750000,3,4,3366,SINGLE_FAMILY,1179420,519.9049317,No,No,No,Yes,No,Yes,No,B+,B,A
649,El Cerrito,799888,2,3,1112,SINGLE_FAMILY,566601,719.323741,Yes,Yes,No,Yes,Yes,Yes,No,B+,B,A
650,El Cerrito,1195000,2,3,1870,SINGLE_FAMILY,892411,639.0374332,Yes,Yes,Yes,Yes,Yes,Yes,Yes,B+,B,A
651,El Cerrito,998000,2,3,1627,SINGLE_FAMILY,63511,613.3988937,Yes,Yes,Yes,Yes,Yes,Yes,Yes,B+,B,A
652,El Cerrito,1195000,3,5,1743,SINGLE_FAMILY,889925,685.599541,Yes,Yes,Yes,Yes,Yes,Yes,Yes,B+,B,A
653,El Cerrito,875000,2,3,1048,CONDO,430415,834.9236641,Yes,Yes,Yes,Yes,Yes,Yes,Yes,B+,B,A
654,El Cerrito,949000,2,2,1227,SINGLE_FAMILY,294033,773.4311328,Yes,Yes,Yes,Yes,Yes,Yes,Yes,B+,B,A
655,Fremont,1488888,3,4,1781,SINGLE_FAMILY,727346,835.9842785,Yes,Yes,Yes,Yes,No,Yes,No,A+,A,A+
656,Fremont,1199000,2,3,1167,SINGLE_FAMILY,779675,1027.420737,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A,A+
657,Fremont,1350000,2,4,1607,SINGLE_FAMILY,411514,840.0746733,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A,A+
658,Fremont,1998000,3,5,2425,SINGLE_FAMILY,1104344,823.9175258,No,Yes,Yes,Yes,Yes,Yes,No,A+,A,A+
659,Fremont,1559950,2,4,1635,SINGLE_FAMILY,185951,954.0978593,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A,A+
660,Fremont,1299880,3,3,2218,TOWNHOUSE,,586.0595131,No,No,No,Yes,No,Yes,No,A+,A,A+
661,Fremont,745000,2,2,1024,TOWNHOUSE,134464,727.5390625,No,Yes,Yes,Yes,No,Yes,No,A+,A,A+
662,Fremont,949000,1,3,1111,SINGLE_FAMILY,623764,854.1854185,No,Yes,Yes,Yes,No,Yes,No,A+,A,A+
663,Fremont,2049888,4,4,2374,SINGLE_FAMILY,1687470,863.474305,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A,A+
664,Fremont,1200000,2,4,1599,SINGLE_FAMILY,380167,750.4690432,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A,A+
665,Fremont,1995000,4,4,2374,SINGLE_FAMILY,1663736,840.3538332,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A,A+
666,Fremont,950000,2,2,1279,CONDO,874752,742.7677873,No,Yes,Yes,Yes,Yes,Yes,Yes,A+,A,A+
667,Fremont,1198000,3,3,1610,CONDO,1187611,744.0993789,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A,A+
668,Fremont,1600000,3,4,1789,SINGLE_FAMILY,866850,894.3543879,Yes,Yes,Yes,Yes,Yes,Yes,No,A+,A,A+
669,Fremont,749880,2,2,1035,TOWNHOUSE,,724.5217391,No,No,No,Yes,No,Yes,No,A+,A,A+
670,Fremont,696880,2,2,977,TOWNHOUSE,,713.2855681,No,No,No,Yes,No,Yes,No,A+,A,A+
671,Fremont,1098888,3,4,1296,SINGLE_FAMILY,793120,847.9074074,Yes,Yes,Yes,Yes,No,Yes,No,A+,A,A+
672,Fremont,1355120,2,2,1678,CONDO,,807.5804529,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A,A+
673,Fremont,1880125,4,4,2460,CONDO,,764.2784553,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A,A+
674,Fremont,649000,2,2,942,CONDO,634735,688.9596603,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A,A+
675,Fremont,1999900,2,4,1750,SINGLE_FAMILY,91028,1142.8,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A,A+
676,Fremont,2698000,4,4,3057,SINGLE_FAMILY,1227183,882.5646058,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A,A+
677,Fremont,1799900,3,4,1821,SINGLE_FAMILY,81569,988.4129599,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A,A+
678,Fremont,1599900,3,4,1586,SINGLE_FAMILY,1084935,1008.764187,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A,A+
679,Fremont,1099900,3,3,1662,TOWNHOUSE,990202,661.7930205,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A,A+
680,Fremont,1298000,2,2,1925,CONDO,1190915,674.2857143,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A,A+
681,Fremont,747880,2,2,1014,TOWNHOUSE,,737.5542406,No,No,No,Yes,No,Yes,No,A+,A,A+
682,Fremont,999880,3,2,1522,TOWNHOUSE,,656.9513798,No,No,No,Yes,No,Yes,No,A+,A,A+
683,Fremont,998880,3,2,1350,TOWNHOUSE,,739.9111111,No,No,No,Yes,No,Yes,No,A+,A,A+
684,Fremont,3098888,3,4,3168,SINGLE_FAMILY,740205,978.1843434,Yes,Yes,Yes,Yes,Yes,Yes,No,A+,A,A+
685,Fremont,1700000,2,4,1907,SINGLE_FAMILY,323179,891.4525433,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A,A+
686,Fremont,1725000,2,4,1708,SINGLE_FAMILY,88025,1009.953162,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A,A+
687,Fremont,579900,2,2,988,CONDO,447873,586.9433198,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A,A+
688,Fremont,2988888,5,5,3108,SINGLE_FAMILY,907621,961.6756757,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A,A+
689,Fremont,4250000,5,5,5393,SINGLE_FAMILY,2027563,788.0585945,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A+,A,A+
690,Fremont,1350000,2,3,1108,SINGLE_FAMILY,370453,1218.411552,Yes,Yes,Yes,Yes,No,Yes,No,A+,A,A+
691,Fremont,498000,1,1,693,CONDO,455000,718.6147186,No,Yes,Yes,Yes,Yes,Yes,No,A+,A,A+
692,Fremont,1199000,3,3,1335,SINGLE_FAMILY,938165,898.1273408,Yes,Yes,Yes,Yes,No,Yes,No,A+,A,A+
693,Fremont,1215880,3,3,1799,TOWNHOUSE,,675.8643691,No,No,No,Yes,No,Yes,No,A+,A,A+
694,Fremont,1443880,4,4,2313,TOWNHOUSE,,624.2455685,No,No,No,Yes,No,Yes,No,A+,A,A+
695,Half Moon Bay,2400000,4,4,3192,SINGLE_FAMILY,1608302,751.8796992,No,Yes,Yes,Yes,Yes,Yes,Yes,B-,C,B
696,Half Moon Bay,1449000,2,4,1690,SINGLE_FAMILY,90523,857.3964497,No,Yes,Yes,Yes,No,Yes,No,B-,C,B
697,Half Moon Bay,2575000,3,4,3220,SINGLE_FAMILY,2065500,799.689441,Yes,Yes,Yes,Yes,Yes,Yes,Yes,B-,C,B
698,Half Moon Bay,3175000,3,4,2264,SINGLE_FAMILY,1630838,1402.385159,Yes,Yes,Yes,Yes,Yes,Yes,No,B-,C,B
699,Half Moon Bay,1995000,3,4,3190,SINGLE_FAMILY,402723,625.3918495,Yes,Yes,Yes,Yes,Yes,Yes,Yes,B-,C,B
700,Half Moon Bay,1999000,3,4,2710,SINGLE_FAMILY,1009540,737.6383764,Yes,Yes,Yes,Yes,Yes,Yes,No,B-,C,B
701,Half Moon Bay,1789000,3,4,2144,SINGLE_FAMILY,1448400,834.4216418,Yes,Yes,Yes,Yes,Yes,Yes,No,B-,C,B
702,Half Moon Bay,1599000,2,3,1410,SINGLE_FAMILY,1356334,1134.042553,No,Yes,Yes,Yes,Yes,Yes,Yes,B-,C,B
703,Half Moon Bay,285000,2,2,1344,MANUFACTURED,,212.0535714,Yes,Yes,Yes,Yes,No,Yes,No,B-,C,B
704,Half Moon Bay,2349000,3,4,2810,SINGLE_FAMILY,1091824,835.9430605,Yes,Yes,Yes,Yes,No,Yes,No,B-,C,B
705,Half Moon Bay,1995000,3,4,2995,SINGLE_FAMILY,484196,666.1101836,Yes,Yes,Yes,Yes,Yes,Yes,No,B-,C,B
706,Half Moon Bay,559000,2,1,1152,MANUFACTURED,,485.2430556,Yes,Yes,Yes,Yes,Yes,Yes,No,B-,C,B
707,Half Moon Bay,899000,3,3,1470,TOWNHOUSE,270192,611.5646259,Yes,Yes,Yes,Yes,Yes,Yes,No,B-,C,B
708,Half Moon Bay,1499000,2,3,1280,SINGLE_FAMILY,74345,1171.09375,Yes,Yes,Yes,Yes,Yes,Yes,No,B-,C,B
709,Half Moon Bay,2599000,3,4,3388,SINGLE_FAMILY,1967488,767.1192444,Yes,Yes,Yes,Yes,Yes,Yes,Yes,B-,C,B
710,Half Moon Bay,1999999,2,4,2040,SINGLE_FAMILY,1295400,980.3916667,Yes,Yes,Yes,Yes,Yes,Yes,No,B-,C,B
711,Half Moon Bay,368000,2,2,1128,MANUFACTURED,,326.2411348,Yes,Yes,Yes,Yes,No,Yes,No,B-,C,B
712,Half Moon Bay,865000,3,2,1320,TOWNHOUSE,1004802,655.3030303,Yes,Yes,Yes,Yes,Yes,Yes,No,B-,C,B
713,Half Moon Bay,268000,1,2,740,MANUFACTURED,,362.1621622,Yes,Yes,Yes,Yes,No,Yes,No,B-,C,B
714,Lafayette,1325000,2,3,1240,SINGLE_FAMILY,990952,1068.548387,Yes,Yes,Yes,Yes,Yes,Yes,Yes,B-,C,B
715,Lafayette,5600000,6,5,6230,SINGLE_FAMILY,3818787,898.8764045,Yes,Yes,Yes,Yes,Yes,Yes,Yes,B-,C,B
716,Lafayette,779000,2,3,1160,CONDO,566021,671.5517241,Yes,Yes,Yes,Yes,Yes,Yes,Yes,B-,C,B
717,Lafayette,1895000,3,2,1872,TOWNHOUSE,,1012.286325,No,Yes,Yes,Yes,No,Yes,No,B-,C,B
718,Lafayette,5500000,6,5,8080,SINGLE_FAMILY,2233740,680.6930693,Yes,Yes,Yes,Yes,Yes,Yes,Yes,B-,C,B
719,Lafayette,1225000,3,4,2263,SINGLE_FAMILY,116835,541.3168361,Yes,Yes,Yes,Yes,Yes,Yes,Yes,B-,C,B
720,Lafayette,2250000,2,4,2790,SINGLE_FAMILY,264829,806.4516129,Yes,Yes,Yes,Yes,Yes,Yes,Yes,B-,C,B
721,Lafayette,1895000,3,3,2205,SINGLE_FAMILY,896575,859.4104308,Yes,Yes,Yes,Yes,Yes,Yes,Yes,B-,C,B
722,Lafayette,1949000,3,3,2546,SINGLE_FAMILY,1317472,765.5145326,Yes,Yes,Yes,Yes,Yes,Yes,Yes,B-,C,B
723,Lafayette,4300000,6,5,4641,SINGLE_FAMILY,3100967,926.5244559,Yes,Yes,Yes,Yes,Yes,Yes,Yes,B-,C,B
724,Lafayette,1595000,3,2,1560,TOWNHOUSE,,1022.435897,No,Yes,Yes,Yes,No,Yes,No,B-,C,B
725,Lafayette,1760880,3,2,1873,CONDO,,940.1388147,No,No,No,Yes,No,Yes,No,B-,C,B
726,Lafayette,1230880,2,1,1193,CONDO,,1031.751886,No,No,No,Yes,No,Yes,No,B-,C,B
727,Lafayette,1395000,2,4,2180,SINGLE_FAMILY,615705,639.9082569,Yes,Yes,Yes,Yes,Yes,Yes,Yes,B-,C,B
728,Lafayette,1595000,3,5,1974,SINGLE_FAMILY,821317,808.0040527,Yes,Yes,Yes,Yes,Yes,Yes,Yes,B-,C,B
729,Lafayette,825000,2,5,2474,SINGLE_FAMILY,1392300,333.4680679,Yes,Yes,Yes,Yes,Yes,Yes,Yes,B-,C,B
730,Lafayette,1879000,3,4,2816,SINGLE_FAMILY,154723,667.2585227,Yes,Yes,Yes,Yes,Yes,Yes,Yes,B-,C,B
731,Lafayette,1780880,3,3,1855,CONDO,,960.0431267,No,No,No,Yes,No,Yes,No,B-,C,B
732,Lafayette,1848888,4,5,2733,SINGLE_FAMILY,151682,676.5049396,Yes,Yes,Yes,Yes,Yes,Yes,Yes,B-,C,B
733,Lafayette,1320880,2,2,1217,CONDO,,1085.357436,No,No,No,Yes,No,Yes,No,B-,C,B
734,Lafayette,1195000,2,2,1705,SINGLE_FAMILY,1475000,700.8797654,Yes,Yes,Yes,Yes,Yes,Yes,Yes,B-,C,B
735,Lafayette,2249000,3,3,2734,SINGLE_FAMILY,674491,822.6042429,Yes,Yes,Yes,Yes,Yes,Yes,No,B-,C,B
736,Lafayette,1665880,3,3,1688,CONDO,,986.8957346,No,No,No,Yes,No,Yes,No,B-,C,B
737,Lafayette,1665880,3,3,1693,CONDO,,983.9810986,No,No,No,Yes,No,Yes,No,B-,C,B
738,Lafayette,1688456,3,2,1748,CONDO,,965.9359268,Yes,Yes,Yes,Yes,Yes,Yes,Yes,B-,C,B
739,Lafayette,1880880,3,3,2016,CONDO,,932.9761905,No,No,No,Yes,No,Yes,No,B-,C,B
740,Lafayette,1880880,3,3,2016,CONDO,,932.9761905,No,No,No,Yes,No,Yes,No,B-,C,B
741,Lafayette,799880,1,1,843,CONDO,,948.8493476,No,No,No,Yes,No,Yes,No,B-,C,B
742,Lafayette,3195000,3,4,2411,SINGLE_FAMILY,1307067,1325.176275,Yes,Yes,Yes,Yes,Yes,Yes,Yes,B-,C,B
743,Lafayette,1095880,2,1,1103,CONDO,,993.5448776,No,No,No,Yes,No,Yes,No,B-,C,B
744,Lafayette,1880880,3,3,2016,CONDO,,932.9761905,No,No,No,Yes,No,Yes,No,B-,C,B
745,Lafayette,1549900,3,3,2784,SINGLE_FAMILY,760797,556.716954,Yes,Yes,Yes,Yes,Yes,Yes,Yes,B-,C,B
746,Lafayette,1610880,3,2,1640,CONDO,,982.2439024,No,No,No,Yes,No,Yes,No,B-,C,B
747,Lafayette,1399000,2,3,1607,SINGLE_FAMILY,1157683,870.5662726,Yes,Yes,Yes,Yes,Yes,Yes,Yes,B-,C,B
748,Lafayette,2595000,4,5,4092,SINGLE_FAMILY,754285,634.1642229,Yes,Yes,Yes,Yes,Yes,Yes,Yes,B-,C,B
749,Lafayette,1880880,3,3,2016,CONDO,,932.9761905,No,No,No,Yes,No,Yes,No,B-,C,B
750,Lafayette,1745880,3,3,1795,CONDO,,972.6350975,No,No,No,Yes,No,Yes,No,B-,C,B
751,Lafayette,3895000,6,5,3987,SINGLE_FAMILY,2492587,976.9250063,Yes,Yes,Yes,Yes,Yes,Yes,Yes,B-,C,B
752,Lafayette,1849000,3,5,2002,SINGLE_FAMILY,403430,923.5764236,Yes,Yes,Yes,Yes,Yes,Yes,Yes,B-,C,B
